result,table,_start,_stop,Ex,Id,SIC,SeqNo,Type,_measurement,sum1,sum2,Volume
_result,768,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_549,INDUSTRIAL,1,T,findata,3500,45500.0,13.0
_result,769,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_55,PHARMACEUTICALS,100,CT,findata,200,5425.0,27.125
_result,770,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_550,ENTERTAINMENT,100,CT,findata,3900,52893.75,13.5625
_result,771,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_551,ENTERTAINMENT,1,T,findata,4300,202100.0,47.0
_result,772,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_552,CHEMICALS,100,T,findata,9900,398475.0,40.25
_result,773,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_55203,ENTERTAINMENT,70,T,findata,8900,338756.25,38.0625
_result,774,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_55228,SOFTWARE,60,CT,findata,6900,671456.25,97.3125
_result,775,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_553,SOFTWARE,101,T,findata,4100,97887.5,23.875
_result,776,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_554,COMPUTERS,1,CT,findata,6800,482800.0,71.0
_result,777,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_555,CHEMICALS,100,T,findata,1300,104081.25,80.0625
_result,778,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_55513,CHEMICALS,76,T,findata,5500,72703.4,13.2188
_result,779,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_556,COMPUTERS,1,CT,findata,5300,90100.0,17.0
_result,780,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_55623,FINANCIAL,88,T,findata,8100,187818.75,23.1875
_result,781,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_557,BANKING,102,CT,findata,7300,475640.26,65.1562
_result,782,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_558,INDUSTRIAL,1,T,findata,9300,362700.0,39.0
_result,783,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_559,FINANCIAL,1,T,findata,800,15200.0,19.0
_result,784,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_55962,FINANCIAL,64,T,findata,9400,823968.28,87.6562
_result,785,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_56,MEDICAL,10,T,findata,9500,238093.75,25.0625
_result,786,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_560,MEDICAL,1,T,findata,6600,481800.0,73.0
_result,787,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_56004,FINANCIAL,62,CT,findata,4600,92575.0,20.125
_result,788,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_56028,SOFTWARE,63,T,findata,8200,279569.16,34.0938
_result,789,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_561,BANKING,100,T,findata,4700,28346.875,6.0312
_result,790,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_56140,FINANCIAL,63,CT,findata,4700,397443.75,84.5625
_result,791,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_56192,CONSTRUCTION,65,CT,findata,1900,41265.72,21.7188
_result,792,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_562,COMPUTERS,1,T,findata,400,36400.0,91.0
_result,793,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_56297,MEDICAL,80,CT,findata,8700,243871.44,28.0312
_result,794,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_563,INDUSTRIAL,1,CT,findata,4700,390100.0,83.0
_result,795,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_56365,BANKING,71,T,findata,3000,248531.4,82.8438
_result,796,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_564,CHEMICALS,101,T,findata,1300,127684.44,98.2188
_result,797,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_5645,PHARMACEUTICALS,5,T,findata,7200,684000.0,95.0
_result,798,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_565,CONSTRUCTION,1,CT,findata,9500,304000.0,32.0
_result,799,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_566,FINANCIAL,1,CT,findata,900,10800.0,12.0
_result,800,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_567,FINANCIAL,10,T,findata,9200,818225.0,88.9375
_result,801,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_568,CHEMICALS,104,CT,findata,5700,45065.625,7.9062
_result,802,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_569,CONSTRUCTION,1,T,findata,3800,7600.0,2.0
_result,803,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_57,INDUSTRIAL,1,T,findata,1200,76800.0,64.0
_result,804,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_570,BANKING,1,T,findata,7600,174800.0,23.0
_result,805,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_5701,CHEMICALS,77,T,findata,4300,401915.84,93.4688
_result,806,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_571,MEDICAL,10,T,findata,3000,45187.5,15.0625
_result,807,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_57130,BANKING,81,T,findata,9100,499078.58,54.8438
_result,808,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_572,SOFTWARE,1,CT,findata,5600,16800.0,3.0
_result,809,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_57237,BANKING,69,T,findata,4300,382296.66,88.9062
_result,810,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_573,MEDICAL,1,CT,findata,6100,24400.0,4.0
_result,811,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_5736,MEDICAL,70,CT,findata,8100,518147.28,63.9688
_result,812,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_574,FINANCIAL,10,T,findata,800,34450.0,43.0625
_result,813,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_57462,SOFTWARE,56,T,findata,8100,631040.22,77.9062
_result,814,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_575,SOFTWARE,10,T,findata,4100,159643.75,38.9375
_result,815,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_57500,CONSTRUCTION,65,T,findata,1700,103806.25,61.0625
_result,816,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_57584,BANKING,67,T,findata,3900,280921.68,72.0312
_result,817,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_576,BANKING,102,T,findata,6200,21893.75,3.5312
_result,818,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_577,PHARMACEUTICALS,1,CT,findata,7600,288800.0,38.0
_result,819,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_578,PHARMACEUTICALS,1,T,findata,4900,230300.0,47.0
_result,820,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_579,CHEMICALS,1,T,findata,6000,594000.0,99.0
_result,821,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_58,CHEMICALS,1,T,findata,5800,284200.0,49.0
_result,822,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_580,PHARMACEUTICALS,104,T,findata,9100,459266.08,50.4688
_result,823,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_581,ENTERTAINMENT,10,T,findata,5500,192671.6,35.0312
_result,824,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_58132,PHARMACEUTICALS,6,T,findata,5300,42731.25,8.0625
_result,825,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_582,CONSTRUCTION,1,T,findata,9900,534600.0,54.0
_result,826,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_58206,BANKING,73,T,findata,300,16500.0,55.0
_result,827,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_583,SOFTWARE,1,CT,findata,300,9000.0,30.0
_result,828,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_584,CHEMICALS,1,CT,findata,2600,247000.0,95.0
_result,829,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_5847,BANKING,67,CT,findata,1500,59390.7,39.5938
_result,830,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_585,BANKING,10,CT,findata,9000,189280.8,21.0312
_result,831,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_586,ENTERTAINMENT,10,T,findata,400,5962.48,14.9062
_result,832,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_587,SOFTWARE,1,T,findata,8100,340200.0,42.0
_result,833,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_588,MEDICAL,1,T,findata,6800,183600.0,27.0
_result,834,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_58810,FINANCIAL,68,CT,findata,3700,277037.5,74.875
_result,835,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_58878,COMPUTERS,78,CT,findata,2600,223518.88,85.9688
_result,836,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_5888,COMPUTERS,74,T,findata,5300,408100.0,77.0
_result,837,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_589,CHEMICALS,1,CT,findata,7400,229400.0,31.0
_result,838,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_59,BANKING,100,T,findata,8200,738769.16,90.0938
_result,839,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_590,INDUSTRIAL,1,T,findata,900,15300.0,17.0
_result,840,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_591,FINANCIAL,102,T,findata,100,1000.0,10.0
_result,841,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_592,ENTERTAINMENT,10,T,findata,900,47756.25,53.0625
_result,842,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_593,MEDICAL,1,T,findata,1400,22400.0,16.0
_result,843,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_59303,MEDICAL,58,T,findata,100,2003.12,20.0312
_result,844,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_59328,COMPUTERS,72,CT,findata,200,16243.76,81.2188
_result,845,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_5934,PHARMACEUTICALS,67,T,findata,2900,113462.5,39.125
_result,846,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_59395,COMPUTERS,64,T,findata,1300,26040.56,20.0312
_result,847,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_594,COMPUTERS,101,T,findata,4900,343000.0,70.0
_result,848,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_595,INDUSTRIAL,1,T,findata,200,15800.0,79.0
_result,849,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_59554,FINANCIAL,15,T,findata,2400,9600.0,4.0
_result,850,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_596,CONSTRUCTION,1,CT,findata,3600,25200.0,7.0
_result,851,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_597,BANKING,11,T,findata,7700,654259.76,84.9688
_result,852,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_59764,CONSTRUCTION,81,CT,findata,7500,405703.5,54.0938
_result,853,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_59778,PHARMACEUTICALS,69,CT,findata,3600,130275.0,36.1875
_result,854,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_598,SOFTWARE,10,CT,findata,500,41500.0,83.0
_result,855,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_599,ENTERTAINMENT,103,T,findata,7000,573125.0,81.875
_result,856,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_59945,COMPUTERS,73,CT,findata,2600,150800.0,58.0
_result,857,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_59947,FINANCIAL,54,T,findata,3700,258768.75,69.9375
_result,858,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_6,MEDICAL,1,T,findata,7500,435000.0,58.0
_result,859,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_60,CONSTRUCTION,1,T,findata,400,28800.0,72.0
_result,860,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_600,SOFTWARE,102,CT,findata,7700,640302.74,83.1562
_result,861,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_601,CHEMICALS,10,CT,findata,8900,828256.25,93.0625
_result,862,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_602,MEDICAL,1,CT,findata,8100,469800.0,58.0
_result,863,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_60275,MEDICAL,62,CT,findata,7200,297000.0,41.25
_result,864,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_603,MEDICAL,103,CT,findata,9400,507600.0,54.0
_result,865,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_60328,CONSTRUCTION,89,T,findata,8800,361350.0,41.0625
_result,866,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_604,CHEMICALS,1,T,findata,7100,191700.0,27.0
_result,867,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_60484,BANKING,72,CT,findata,5700,319912.5,56.125
_result,868,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_605,MEDICAL,1,CT,findata,6700,522600.0,78.0
_result,869,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_60533,INDUSTRIAL,9,CT,findata,600,35418.72,59.0312
_result,870,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_606,BANKING,1,T,findata,300,11100.0,37.0
_result,871,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_60600,COMPUTERS,79,CT,findata,1200,40912.56,34.0938
_result,872,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_607,PHARMACEUTICALS,100,T,findata,800,63100.0,78.875
_result,873,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_608,ENTERTAINMENT,101,T,findata,1300,31200.0,24.0
_result,874,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_60819,COMPUTERS,60,T,findata,2800,112437.36,40.1562
_result,875,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_609,FINANCIAL,11,CT,findata,3700,14684.375,3.9688
_result,876,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_61,MEDICAL,10,T,findata,1000,53031.2,53.0312
_result,877,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_610,BANKING,1,T,findata,3400,68000.0,20.0
_result,878,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_611,SOFTWARE,104,CT,findata,4000,280124.8,70.0312
_result,879,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_612,FINANCIAL,101,T,findata,7600,310650.0,40.875
_result,880,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_613,INDUSTRIAL,10,T,findata,3100,226300.0,73.0
_result,881,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_614,INDUSTRIAL,10,T,findata,4800,62700.0,13.0625
_result,882,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_615,SOFTWARE,1,T,findata,5400,118800.0,22.0
_result,883,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_61514,SOFTWARE,68,T,findata,6000,313687.2,52.2812
_result,884,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_616,INDUSTRIAL,1,T,findata,4300,159100.0,37.0
_result,885,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_61684,MEDICAL,66,T,findata,600,28875.0,48.125
_result,886,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_617,CHEMICALS,1,T,findata,6100,292800.0,48.0
_result,887,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_618,INDUSTRIAL,1,CT,findata,7000,224000.0,32.0
_result,888,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_619,FINANCIAL,1,T,findata,3600,302400.0,84.0
_result,889,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_62,ENTERTAINMENT,1,CT,findata,2100,111300.0,53.0
_result,890,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_620,SOFTWARE,1,T,findata,6300,504000.0,80.0
_result,891,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_6206,INDUSTRIAL,67,CT,findata,3700,311493.75,84.1875
_result,892,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_62063,MEDICAL,65,T,findata,6400,260199.68,40.6562
_result,893,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_621,ENTERTAINMENT,101,T,findata,100,6403.12,64.0312
_result,894,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_62143,PHARMACEUTICALS,72,T,findata,4600,133112.5,28.9375
_result,895,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_622,MEDICAL,1,CT,findata,7200,532800.0,74.0
_result,896,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_62219,BANKING,83,CT,findata,600,48112.5,80.1875
_result,897,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_62255,COMPUTERS,72,CT,findata,7100,491231.25,69.1875
_result,898,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_623,ENTERTAINMENT,103,CT,findata,9500,257983.9,27.1562
_result,899,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_624,BANKING,1,CT,findata,900,55800.0,62.0
_result,900,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_625,ENTERTAINMENT,1,T,findata,3900,23400.0,6.0
_result,901,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_62565,PHARMACEUTICALS,68,T,findata,2300,165959.26,72.1562
_result,902,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_62573,BANKING,81,CT,findata,3500,287984.2,82.2812
_result,903,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_626,MEDICAL,100,T,findata,2800,222337.36,79.4062
_result,904,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_627,COMPUTERS,10,T,findata,1400,77175.0,55.125
_result,905,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_628,MEDICAL,1,CT,findata,1100,36300.0,33.0
_result,906,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_62863,BANKING,11,T,findata,1500,12000.0,8.0
_result,907,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_629,PHARMACEUTICALS,101,CT,findata,9400,660643.28,70.2812
_result,908,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_63,BANKING,1,T,findata,3700,55500.0,15.0
_result,909,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_630,MEDICAL,1,T,findata,5800,545200.0,94.0
_result,910,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_631,MEDICAL,1,T,findata,2200,101200.0,46.0
_result,911,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_632,FINANCIAL,10,T,findata,5200,223437.76,42.9688
_result,912,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_633,INDUSTRIAL,10,T,findata,6400,13000.0,2.0312
_result,913,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_63316,MEDICAL,80,T,findata,2800,95375.0,34.0625
_result,914,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_634,INDUSTRIAL,101,T,findata,6000,50625.0,8.4375
_result,915,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_635,SOFTWARE,100,T,findata,4600,53906.48,11.7188
_result,916,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_636,INDUSTRIAL,10,T,findata,1400,114887.5,82.0625
_result,917,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_63608,SOFTWARE,70,CT,findata,4300,249131.25,57.9375
_result,918,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_63657,PHARMACEUTICALS,54,T,findata,2500,85156.25,34.0625
_result,919,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_637,MEDICAL,10,CT,findata,3300,260700.0,79.0
_result,920,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_6377,SOFTWARE,70,CT,findata,1200,71887.44,59.9062
_result,921,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_638,ENTERTAINMENT,13,CT,findata,3000,89812.5,29.9375
_result,922,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_639,CONSTRUCTION,1,CT,findata,9600,355200.0,37.0
_result,923,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_64,BANKING,1,CT,findata,4700,263200.0,56.0
_result,924,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_640,SOFTWARE,100,T,findata,2400,165600.0,69.0
_result,925,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_641,MEDICAL,1,CT,findata,8400,42000.0,5.0
_result,926,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_64107,BANKING,86,CT,findata,1800,20193.84,11.2188
_result,927,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_642,CHEMICALS,12,CT,findata,7600,304475.0,40.0625
_result,928,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_64240,ENTERTAINMENT,76,T,findata,9000,784125.0,87.125
_result,929,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_643,BANKING,104,T,findata,2600,138450.0,53.25
_result,930,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_64382,MEDICAL,71,CT,findata,800,38375.04,47.9688
_result,931,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_644,COMPUTERS,10,CT,findata,500,11500.0,23.0
_result,932,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_645,PHARMACEUTICALS,1,T,findata,1800,84600.0,47.0
_result,933,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_646,INDUSTRIAL,1,CT,findata,5900,542800.0,92.0
_result,934,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_647,ENTERTAINMENT,100,T,findata,1800,22050.0,12.25
_result,935,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_648,CONSTRUCTION,10,CT,findata,6800,591812.16,87.0312
_result,936,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_649,BANKING,10,T,findata,7800,741000.0,95.0
_result,937,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_65,BANKING,1,T,findata,3500,189000.0,54.0
_result,938,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_650,MEDICAL,101,CT,findata,5200,88237.76,16.9688
_result,939,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_65066,CONSTRUCTION,75,CT,findata,2500,247968.75,99.1875
_result,940,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_65073,PHARMACEUTICALS,63,CT,findata,9500,351500.0,37.0
_result,941,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,AM,Security_651,COMPUTERS,10,CT,findata,6500,533000.0,82.0
_result,942,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_652,CONSTRUCTION,10,T,findata,3700,129847.06,35.0938
_result,943,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_653,FINANCIAL,10,CT,findata,6600,606994.08,91.9688
_result,944,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_65397,SOFTWARE,60,T,findata,2300,195715.74,85.0938
_result,945,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_654,ENTERTAINMENT,10,CT,findata,6400,178800.0,27.9375
_result,946,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_655,SOFTWARE,1,CT,findata,100,1700.0,17.0
_result,947,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_65506,ENTERTAINMENT,62,CT,findata,5000,473594.0,94.7188
_result,948,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,TK,Security_65556,FINANCIAL,58,T,findata,2200,171943.64,78.1562
_result,949,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,NY,Security_656,MEDICAL,1,T,findata,2400,2400.0,1.0
_result,950,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,O,Security_65623,FINANCIAL,50,T,findata,500,37500.0,75.0
_result,951,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_657,CONSTRUCTION,1,CT,findata,100,8200.0,82.0
_result,952,2022-11-21T00:00:00+00:00,2022-11-22T00:00:00+00:00,LN,Security_658,SOFTWARE,1,CT,findata,6700,576200.0,86.0
