result,table,_start,_stop,_time,_value,Ex,Id,SIC,SeqNo,Type,_field,_measurement
Query 1,3842,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.125,LN,Security_594,COMPUTERS,24,Q,AskPrice,findata
Query 1,3843,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,24,Q,AskSize,findata
Query 1,3843,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5700.0,LN,Security_594,COMPUTERS,24,Q,AskSize,findata
Query 1,3844,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,25,CT,TradePrice,findata
Query 1,3844,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0625,LN,Security_594,COMPUTERS,25,CT,TradePrice,findata
Query 1,3845,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,25,CT,TradeSize,findata
Query 1,3845,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2200.0,LN,Security_594,COMPUTERS,25,CT,TradeSize,findata
Query 1,3846,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,26,T,TradePrice,findata
Query 1,3846,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0625,LN,Security_594,COMPUTERS,26,T,TradePrice,findata
Query 1,3847,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,26,T,TradeSize,findata
Query 1,3847,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8700.0,LN,Security_594,COMPUTERS,26,T,TradeSize,findata
Query 1,3848,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,27,Q,AskPrice,findata
Query 1,3848,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.1562,LN,Security_594,COMPUTERS,27,Q,AskPrice,findata
Query 1,3849,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,27,Q,AskSize,findata
Query 1,3849,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,7700.0,LN,Security_594,COMPUTERS,27,Q,AskSize,findata
Query 1,3850,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,28,CT,TradePrice,findata
Query 1,3850,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0625,LN,Security_594,COMPUTERS,28,CT,TradePrice,findata
Query 1,3851,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,28,CT,TradeSize,findata
Query 1,3851,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5300.0,LN,Security_594,COMPUTERS,28,CT,TradeSize,findata
Query 1,3852,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,29,Q,BidPrice,findata
Query 1,3852,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0312,LN,Security_594,COMPUTERS,29,Q,BidPrice,findata
Query 1,3853,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,29,Q,BidSize,findata
Query 1,3853,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,7400.0,LN,Security_594,COMPUTERS,29,Q,BidSize,findata
Query 1,3854,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,69.9688,LN,Security_594,COMPUTERS,3,T,TradePrice,findata
Query 1,3854,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,3,T,TradePrice,findata
Query 1,3855,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,9900.0,LN,Security_594,COMPUTERS,3,T,TradeSize,findata
Query 1,3855,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,3,T,TradeSize,findata
Query 1,3856,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,30,T,TradePrice,findata
Query 1,3856,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0312,LN,Security_594,COMPUTERS,30,T,TradePrice,findata
Query 1,3857,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,30,T,TradeSize,findata
Query 1,3857,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6500.0,LN,Security_594,COMPUTERS,30,T,TradeSize,findata
Query 1,3858,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,31,Q,BidPrice,findata
Query 1,3858,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0938,LN,Security_594,COMPUTERS,31,Q,BidPrice,findata
Query 1,3859,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,31,Q,BidSize,findata
Query 1,3859,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2700.0,LN,Security_594,COMPUTERS,31,Q,BidSize,findata
Query 1,3860,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,32,Q,AskPrice,findata
Query 1,3860,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.125,LN,Security_594,COMPUTERS,32,Q,AskPrice,findata
Query 1,3861,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,32,Q,AskSize,findata
Query 1,3861,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2500.0,LN,Security_594,COMPUTERS,32,Q,AskSize,findata
Query 1,3862,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,33,T,TradePrice,findata
Query 1,3862,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0938,LN,Security_594,COMPUTERS,33,T,TradePrice,findata
Query 1,3863,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,33,T,TradeSize,findata
Query 1,3863,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9600.0,LN,Security_594,COMPUTERS,33,T,TradeSize,findata
Query 1,3864,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,34,CT,TradePrice,findata
Query 1,3864,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0938,LN,Security_594,COMPUTERS,34,CT,TradePrice,findata
Query 1,3865,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,34,CT,TradeSize,findata
Query 1,3865,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8900.0,LN,Security_594,COMPUTERS,34,CT,TradeSize,findata
Query 1,3866,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,35,CT,TradePrice,findata
Query 1,3866,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0938,LN,Security_594,COMPUTERS,35,CT,TradePrice,findata
Query 1,3867,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,35,CT,TradeSize,findata
Query 1,3867,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,5700.0,LN,Security_594,COMPUTERS,35,CT,TradeSize,findata
Query 1,3868,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,36,Q,BidPrice,findata
Query 1,3868,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0312,LN,Security_594,COMPUTERS,36,Q,BidPrice,findata
Query 1,3869,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,36,Q,BidSize,findata
Query 1,3869,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1900.0,LN,Security_594,COMPUTERS,36,Q,BidSize,findata
Query 1,3870,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,37,CT,TradePrice,findata
Query 1,3870,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0312,LN,Security_594,COMPUTERS,37,CT,TradePrice,findata
Query 1,3871,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,37,CT,TradeSize,findata
Query 1,3871,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,300.0,LN,Security_594,COMPUTERS,37,CT,TradeSize,findata
Query 1,3872,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,38,T,TradePrice,findata
Query 1,3872,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0312,LN,Security_594,COMPUTERS,38,T,TradePrice,findata
Query 1,3873,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,38,T,TradeSize,findata
Query 1,3873,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,500.0,LN,Security_594,COMPUTERS,38,T,TradeSize,findata
Query 1,3874,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,39,Q,AskPrice,findata
Query 1,3874,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0312,LN,Security_594,COMPUTERS,39,Q,AskPrice,findata
Query 1,3875,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,39,Q,AskSize,findata
Query 1,3875,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1100.0,LN,Security_594,COMPUTERS,39,Q,AskSize,findata
Query 1,3876,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,70.0,LN,Security_594,COMPUTERS,4,Q,BidPrice,findata
Query 1,3876,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,4,Q,BidPrice,findata
Query 1,3877,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,5800.0,LN,Security_594,COMPUTERS,4,Q,BidSize,findata
Query 1,3877,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,4,Q,BidSize,findata
Query 1,3878,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,40,Q,AskPrice,findata
Query 1,3878,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0625,LN,Security_594,COMPUTERS,40,Q,AskPrice,findata
Query 1,3879,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,40,Q,AskSize,findata
Query 1,3879,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,7300.0,LN,Security_594,COMPUTERS,40,Q,AskSize,findata
Query 1,3880,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,41,T,TradePrice,findata
Query 1,3880,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0312,LN,Security_594,COMPUTERS,41,T,TradePrice,findata
Query 1,3881,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,41,T,TradeSize,findata
Query 1,3881,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8500.0,LN,Security_594,COMPUTERS,41,T,TradeSize,findata
Query 1,3882,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,42,Q,BidPrice,findata
Query 1,3882,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0,LN,Security_594,COMPUTERS,42,Q,BidPrice,findata
Query 1,3883,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,42,Q,BidSize,findata
Query 1,3883,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6000.0,LN,Security_594,COMPUTERS,42,Q,BidSize,findata
Query 1,3884,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,43,CT,TradePrice,findata
Query 1,3884,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0,LN,Security_594,COMPUTERS,43,CT,TradePrice,findata
Query 1,3885,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,43,CT,TradeSize,findata
Query 1,3885,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6400.0,LN,Security_594,COMPUTERS,43,CT,TradeSize,findata
Query 1,3886,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,44,Q,BidPrice,findata
Query 1,3886,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,70.0,LN,Security_594,COMPUTERS,44,Q,BidPrice,findata
Query 1,3887,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,LN,Security_594,COMPUTERS,44,Q,BidSize,findata
Query 1,3887,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,7400.0,LN,Security_594,COMPUTERS,44,Q,BidSize,findata
Query 1,3888,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,70.0,LN,Security_594,COMPUTERS,5,T,TradePrice,findata
Query 1,3888,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,5,T,TradePrice,findata
Query 1,3889,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1800.0,LN,Security_594,COMPUTERS,5,T,TradeSize,findata
Query 1,3889,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,5,T,TradeSize,findata
Query 1,3890,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,69.9375,LN,Security_594,COMPUTERS,6,Q,BidPrice,findata
Query 1,3890,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,6,Q,BidPrice,findata
Query 1,3891,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,5900.0,LN,Security_594,COMPUTERS,6,Q,BidSize,findata
Query 1,3891,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,6,Q,BidSize,findata
Query 1,3892,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,69.9375,LN,Security_594,COMPUTERS,7,T,TradePrice,findata
Query 1,3892,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,7,T,TradePrice,findata
Query 1,3893,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,5900.0,LN,Security_594,COMPUTERS,7,T,TradeSize,findata
Query 1,3893,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,7,T,TradeSize,findata
Query 1,3894,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,70.0,LN,Security_594,COMPUTERS,8,Q,BidPrice,findata
Query 1,3894,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,8,Q,BidPrice,findata
Query 1,3895,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,6000.0,LN,Security_594,COMPUTERS,8,Q,BidSize,findata
Query 1,3895,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,8,Q,BidSize,findata
Query 1,3896,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,70.0,LN,Security_594,COMPUTERS,9,T,TradePrice,findata
Query 1,3896,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,9,T,TradePrice,findata
Query 1,3897,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,1200.0,LN,Security_594,COMPUTERS,9,T,TradeSize,findata
Query 1,3897,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,LN,Security_594,COMPUTERS,9,T,TradeSize,findata
Query 1,3898,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,16.0312,NY,Security_510,CHEMICALS,1,Q,AskPrice,findata
Query 1,3898,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,NY,Security_510,CHEMICALS,1,Q,AskPrice,findata
Query 1,3899,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,9000.0,NY,Security_510,CHEMICALS,1,Q,AskSize,findata
Query 1,3899,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,,NY,Security_510,CHEMICALS,1,Q,AskSize,findata
Query 1,3900,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,11,Q,AskPrice,findata
Query 1,3900,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.9375,NY,Security_510,CHEMICALS,11,Q,AskPrice,findata
Query 1,3901,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,11,Q,AskSize,findata
Query 1,3901,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8600.0,NY,Security_510,CHEMICALS,11,Q,AskSize,findata
Query 1,3902,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,12,Q,BidPrice,findata
Query 1,3902,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.8125,NY,Security_510,CHEMICALS,12,Q,BidPrice,findata
Query 1,3903,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,12,Q,BidSize,findata
Query 1,3903,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,2600.0,NY,Security_510,CHEMICALS,12,Q,BidSize,findata
Query 1,3904,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,13,CT,TradePrice,findata
Query 1,3904,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.8125,NY,Security_510,CHEMICALS,13,CT,TradePrice,findata
Query 1,3905,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,13,CT,TradeSize,findata
Query 1,3905,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,3500.0,NY,Security_510,CHEMICALS,13,CT,TradeSize,findata
Query 1,3906,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,14,T,TradePrice,findata
Query 1,3906,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.8125,NY,Security_510,CHEMICALS,14,T,TradePrice,findata
Query 1,3907,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,14,T,TradeSize,findata
Query 1,3907,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9900.0,NY,Security_510,CHEMICALS,14,T,TradeSize,findata
Query 1,3908,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,15,CT,TradePrice,findata
Query 1,3908,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.8125,NY,Security_510,CHEMICALS,15,CT,TradePrice,findata
Query 1,3909,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,15,CT,TradeSize,findata
Query 1,3909,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,3300.0,NY,Security_510,CHEMICALS,15,CT,TradeSize,findata
Query 1,3910,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,16,T,TradePrice,findata
Query 1,3910,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.8125,NY,Security_510,CHEMICALS,16,T,TradePrice,findata
Query 1,3911,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,16,T,TradeSize,findata
Query 1,3911,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,8200.0,NY,Security_510,CHEMICALS,16,T,TradeSize,findata
Query 1,3912,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,17,CT,TradePrice,findata
Query 1,3912,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.8125,NY,Security_510,CHEMICALS,17,CT,TradePrice,findata
Query 1,3913,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,17,CT,TradeSize,findata
Query 1,3913,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,9200.0,NY,Security_510,CHEMICALS,17,CT,TradeSize,findata
Query 1,3914,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,18,Q,BidPrice,findata
Query 1,3914,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.7812,NY,Security_510,CHEMICALS,18,Q,BidPrice,findata
Query 1,3915,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,18,Q,BidSize,findata
Query 1,3915,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,6500.0,NY,Security_510,CHEMICALS,18,Q,BidSize,findata
Query 1,3916,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,19,T,TradePrice,findata
Query 1,3916,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,15.7812,NY,Security_510,CHEMICALS,19,T,TradePrice,findata
Query 1,3917,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,,NY,Security_510,CHEMICALS,19,T,TradeSize,findata
Query 1,3917,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 11:00:00+00:00,1300.0,NY,Security_510,CHEMICALS,19,T,TradeSize,findata
Query 1,3918,2022-11-21T08:00:00+00:00,2022-11-21T11:00:00+00:00,2022-11-21 09:00:00+00:00,16.0,NY,Security_510,CHEMICALS,2,CT,TradePrice,findata
